Year,State,Auto,Business,Debt,Home,Medical,Other/NA,Personal,Student,Taxes,Vacation,Wedding,FIPS
2012,SC,11.0,24.0,104.0,45.0,9.0,35.0,0.0,0.0,7.0,2.0,1.0,US45
2012,SD,3.0,4.0,30.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,US46
2012,TN,14.0,31.0,177.0,73.0,21.0,52.0,0.0,0.0,7.0,7.0,6.0,US47
2012,TX,44.0,116.0,550.0,200.0,58.0,147.0,0.0,0.0,21.0,23.0,20.0,US48
2012,UT,2.0,15.0,45.0,12.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,US49
2012,VA,25.0,58.0,321.0,114.0,23.0,65.0,0.0,0.0,11.0,15.0,9.0,US51
2012,VT,3.0,1.0,18.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,US50
2012,WA,34.0,58.0,231.0,72.0,21.0,81.0,0.0,0.0,10.0,9.0,6.0,US53
2012,WI,14.0,25.0,204.0,51.0,11.0,35.0,0.0,0.0,8.0,4.0,3.0,US55
2012,WV,2.0,3.0,34.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,US54
2012,WY,2.0,2.0,9.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,US56
2013,AK,2.0,2.0,42.0,7.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,US02
2013,AL,8.0,10.0,365.0,37.0,13.0,35.0,0.0,0.0,0.0,4.0,1.0,US01
2013,AR,6.0,9.0,230.0,29.0,11.0,38.0,0.0,0.0,4.0,3.0,2.0,US05
2013,AZ,13.0,16.0,411.0,43.0,14.0,41.0,0.0,0.0,13.0,5.0,8.0,US04
2013,CA,81.0,171.0,3401.0,322.0,86.0,327.0,0.0,0.0,53.0,47.0,41.0,US06
2013,CO,8.0,27.0,515.0,42.0,15.0,43.0,0.0,0.0,6.0,8.0,7.0,US08
2013,CT,12.0,21.0,458.0,81.0,7.0,51.0,0.0,0.0,8.0,2.0,6.0,US09
2013,DC,1.0,7.0,81.0,7.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,US11
2013,DE,2.0,3.0,76.0,5.0,0.0,12.0,0.0,0.0,2.0,2.0,0.0,US10
2013,FL,27.0,114.0,1455.0,181.0,40.0,173.0,0.0,0.0,18.0,16.0,26.0,US12
2013,GA,25.0,62.0,850.0,142.0,19.0,89.0,0.0,0.0,17.0,12.0,13.0,US13
2013,HI,6.0,8.0,116.0,17.0,0.0,11.0,0.0,0.0,3.0,6.0,1.0,US15
2013,ID,4.0,6.0,127.0,5.0,3.0,12.0,0.0,0.0,0.0,0.0,1.0,US16
2013,IL,21.0,68.0,1248.0,153.0,34.0,120.0,0.0,0.0,14.0,15.0,24.0,US17
2013,IN,16.0,18.0,473.0,51.0,15.0,49.0,0.0,0.0,5.0,2.0,4.0,US18
2013,KS,2.0,18.0,277.0,26.0,4.0,20.0,0.0,0.0,2.0,4.0,3.0,US20
2013,KY,7.0,8.0,277.0,34.0,7.0,20.0,0.0,0.0,1.0,4.0,2.0,US21
2013,LA,6.0,12.0,249.0,20.0,1.0,32.0,0.0,0.0,4.0,5.0,6.0,US22
2013,MA,13.0,29.0,547.0,68.0,6.0,82.0,0.0,0.0,6.0,8.0,11.0,US25
2013,MD,14.0,28.0,597.0,80.0,16.0,86.0,0.0,0.0,14.0,9.0,10.0,US24
2013,MI,20.0,28.0,785.0,115.0,14.0,84.0,0.0,0.0,6.0,3.0,7.0,US26
2013,MN,17.0,26.0,489.0,67.0,7.0,46.0,0.0,0.0,7.0,6.0,8.0,US27
2013,MO,7.0,33.0,506.0,52.0,7.0,39.0,0.0,0.0,8.0,3.0,6.0,US29
2013,MS,4.0,5.0,212.0,33.0,5.0,22.0,0.0,0.0,3.0,2.0,3.0,US28
2013,MT,0.0,4.0,75.0,10.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,US30
2013,NC,10.0,31.0,653.0,72.0,14.0,74.0,0.0,0.0,12.0,10.0,7.0,US37
2013,NE,7.0,10.0,174.0,24.0,3.0,9.0,0.0,0.0,3.0,3.0,2.0,US31
2013,NH,4.0,8.0,136.0,11.0,6.0,16.0,0.0,0.0,0.0,1.0,3.0,US33
2013,NJ,13.0,42.0,893.0,94.0,22.0,85.0,0.0,0.0,7.0,13.0,17.0,US34
2013,NM,1.0,9.0,101.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,US35
2013,NV,7.0,15.0,382.0,32.0,8.0,28.0,0.0,0.0,4.0,3.0,4.0,US32
2013,NY,33.0,106.0,1688.0,234.0,36.0,281.0,0.0,0.0,21.0,30.0,40.0,US36
2013,OH,17.0,51.0,1020.0,114.0,21.0,126.0,0.0,0.0,12.0,8.0,6.0,US39
2013,OK,5.0,13.0,204.0,18.0,11.0,26.0,0.0,0.0,3.0,3.0,2.0,US40
2013,OR,5.0,24.0,376.0,29.0,6.0,21.0,0.0,0.0,3.0,6.0,3.0,US41
2013,PA,12.0,34.0,800.0,94.0,28.0,95.0,0.0,0.0,19.0,11.0,10.0,US42
2013,RI,4.0,5.0,126.0,20.0,1.0,20.0,0.0,0.0,2.0,1.0,2.0,US44
2013,SC,4.0,12.0,301.0,38.0,13.0,29.0,0.0,0.0,5.0,3.0,2.0,US45
2013,SD,1.0,0.0,55.0,7.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,US46
2013,TN,12.0,25.0,412.0,56.0,12.0,38.0,0.0,0.0,4.0,1.0,2.0,US47
2013,TX,25.0,90.0,1872.0,205.0,50.0,173.0,0.0,0.0,24.0,24.0,12.0,US48
2013,UT,5.0,11.0,144.0,12.0,3.0,9.0,0.0,0.0,2.0,3.0,1.0,US49
2013,VA,22.0,37.0,789.0,88.0,24.0,92.0,0.0,0.0,10.0,10.0,9.0,US51
2013,VT,1.0,0.0,57.0,10.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,US50
2013,WA,11.0,37.0,591.0,56.0,10.0,57.0,0.0,0.0,8.0,5.0,7.0,US53
2013,WI,7.0,18.0,489.0,53.0,9.0,37.0,0.0,0.0,6.0,6.0,4.0,US55
2013,WV,2.0,1.0,101.0,16.0,6.0,8.0,0.0,0.0,4.0,1.0,1.0,US54
2013,WY,2.0,3.0,47.0,6.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,US56
2014,AK,0.0,0.0,26.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,US02
2014,AL,1.0,3.0,120.0,10.0,1.0,15.0,0.0,0.0,1.0,0.0,1.0,US01
2014,AR,4.0,2.0,91.0,9.0,4.0,11.0,0.0,0.0,2.0,1.0,2.0,US05
2014,AZ,1.0,8.0,172.0,14.0,6.0,18.0,0.0,0.0,2.0,0.0,3.0,US04
2014,CA,15.0,47.0,1266.0,69.0,19.0,152.0,0.0,0.0,15.0,13.0,18.0,US06
2014,CO,1.0,22.0,198.0,10.0,2.0,18.0,0.0,0.0,3.0,2.0,0.0,US08
2014,CT,7.0,2.0,146.0,15.0,5.0,26.0,0.0,0.0,4.0,0.0,1.0,US09
2014,DC,0.0,2.0,28.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,US11
2014,DE,0.0,1.0,40.0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,US10
2014,FL,10.0,34.0,534.0,52.0,18.0,80.0,0.0,0.0,3.0,3.0,6.0,US12
2014,GA,3.0,20.0,350.0,17.0,4.0,38.0,0.0,0.0,2.0,0.0,3.0,US13
2014,HI,2.0,1.0,38.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,US15
2014,ID,2.0,1.0,60.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,US16
2014,IL,3.0,14.0,453.0,27.0,5.0,38.0,0.0,0.0,4.0,1.0,7.0,US17
2014,IN,1.0,5.0,182.0,12.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,US18
2014,KS,0.0,4.0,112.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,US20
2014,KY,2.0,2.0,99.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,US21
2014,LA,0.0,2.0,107.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,US22
2014,MA,1.0,9.0,216.0,22.0,3.0,26.0,0.0,0.0,1.0,2.0,5.0,US25
2014,MD,5.0,9.0,239.0,9.0,0.0,25.0,0.0,0.0,5.0,1.0,1.0,US24
2014,MI,0.0,10.0,311.0,34.0,5.0,26.0,0.0,0.0,6.0,0.0,6.0,US26
2014,MN,2.0,5.0,192.0,13.0,6.0,23.0,0.0,0.0,2.0,0.0,1.0,US27
2014,MO,0.0,9.0,175.0,10.0,6.0,24.0,0.0,0.0,1.0,0.0,0.0,US29
2014,MS,0.0,2.0,84.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,US28
2014,MT,0.0,0.0,23.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,US30
2014,NC,7.0,12.0,247.0,22.0,3.0,25.0,0.0,0.0,1.0,0.0,3.0,US37
2014,NE,1.0,3.0,84.0,4.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,US31
2014,NH,1.0,1.0,59.0,5.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,US33
2014,NJ,3.0,10.0,306.0,23.0,8.0,38.0,0.0,0.0,7.0,3.0,4.0,US34
2014,NM,1.0,2.0,60.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,US35
2014,NV,2.0,2.0,137.0,4.0,4.0,6.0,0.0,0.0,1.0,2.0,3.0,US32
2014,NY,11.0,22.0,667.0,37.0,12.0,92.0,0.0,0.0,4.0,6.0,7.0,US36
2014,OH,3.0,10.0,406.0,23.0,12.0,49.0,0.0,0.0,4.0,0.0,2.0,US39
2014,OK,2.0,2.0,93.0,7.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,US40
2014,OR,2.0,5.0,118.0,9.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,US41
2014,PA,4.0,7.0,323.0,18.0,1.0,32.0,0.0,0.0,2.0,1.0,4.0,US42
2014,RI,0.0,0.0,50.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,US44
2014,SC,2.0,3.0,107.0,6.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,US45
2014,SD,0.0,2.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,US46
2014,TN,3.0,5.0,161.0,10.0,2.0,17.0,0.0,0.0,1.0,1.0,2.0,US47
2014,TX,9.0,19.0,699.0,52.0,15.0,72.0,0.0,0.0,4.0,6.0,6.0,US48
2014,UT,1.0,2.0,67.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,US49
2014,VA,2.0,12.0,306.0,14.0,3.0,29.0,0.0,0.0,5.0,4.0,2.0,US51
2014,VT,1.0,3.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,US50
2014,WA,3.0,9.0,230.0,16.0,5.0,27.0,0.0,0.0,0.0,3.0,1.0,US53
2014,WI,0.0,4.0,170.0,8.0,2.0,18.0,0.0,0.0,2.0,3.0,0.0,US55
2014,WV,2.0,3.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US54
2014,WY,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,US56
